Survey Month,Choice 1,Choice 2,Choice 3,Region,Gender,Age,Weight
2023 Sep 01 12:00:00 AM,Meth/ Opioid crisis/ Drugs,,,Southwest,Female,55 +,0.895299971
2023 Sep 01 12:00:00 AM,Health care/ Medicare,,,Northwest,Female,55 +,1.231400013
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Southwest,Male,55 +,0.984000027
2023 Sep 01 12:00:00 AM,Racism/ Cultural/ Inequality issues,Aboriginal Issues,,Southeast,Male,35 - 54,0.604200006
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Cost of Living,Meth/ Opioid crisis/ Drugs,Northwest,Male,35 - 54,0.631200016
2023 Sep 01 12:00:00 AM,Cost of Living,,,Northeast,Male,55 +,1.258399963
2023 Sep 01 12:00:00 AM,Cost of Living,,,Northwest,Male,18 - 34,1.087499976
2023 Sep 01 12:00:00 AM,Health care/ Medicare,Jobs/ Unemployment,,Southwest,Male,18 - 34,0.847100019
2023 Sep 01 12:00:00 AM,Cost of Living,Racism/ Cultural/ Inequality issues,Low cost housing/ Lower rental costs,Northeast,Female,18 - 34,1.435799956
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Cost of Living,,Core,Female,18 - 34,2.050400019
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Poverty/ Homelessness,,Core,Female,18 - 34,2.050400019
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Cost of Living,Public Transit/ Bike lanes,Core,Male,18 - 34,1.540699959
2023 Sep 01 12:00:00 AM,Social services/ Public services,Poverty/ Homelessness,Education,Core,Male,18 - 34,1.450000048
2023 Sep 01 12:00:00 AM,Taxes/ Tax reform,,,Southeast,Male,18 - 34,1.049800038
2023 Sep 01 12:00:00 AM,Economy (general),,,Northeast,Other,18 - 34,1.017699957
2023 Sep 01 12:00:00 AM,Health care/ Medicare,,,Southwest,Male,18 - 34,0.849600017
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Recreation/ Leisure/ Entertainment,Economic growth/ Business development,Northwest,Male,18 - 34,1.023399949
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Southeast,Female,18 - 34,1.309399962
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Low cost housing/ Lower rental costs,Cost of Living,Southwest,Female,18 - 34,1.130599976
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Poverty/ Homelessness,Meth/ Opioid crisis/ Drugs,Southeast,Female,18 - 34,1.309399962
2023 Sep 01 12:00:00 AM,Cost of Living,Low cost housing/ Lower rental costs,Environmental issues,Northwest,Male,18 - 34,1.095100045
2023 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Southwest,Male,18 - 34,1.150400043
2023 Sep 01 12:00:00 AM,Health care/ Medicare,Government Issues/ Government,,Northeast,Female,18 - 34,1.445899963
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Health care/ Medicare,Meth/ Opioid crisis/ Drugs,Southwest,Female,18 - 34,1.122699976
2023 Sep 01 12:00:00 AM,Cost of Living,Crime/ Violence/ Vandalism,Poverty/ Homelessness,Northwest,Female,18 - 34,1.453199983
2023 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Core,Female,18 - 34,2.064899921
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Northwest,Male,18 - 34,1.023399949
2023 Sep 01 12:00:00 AM,Sewer/ Water infrastructure,,,Southeast,Male,18 - 34,0.983900011
2023 Sep 01 12:00:00 AM,Social services/ Public services,,,Southwest,Male,18 - 34,0.843599975
2023 Sep 01 12:00:00 AM,Low cost housing/ Lower rental costs,Cost of Living,Poverty/ Homelessness,Southwest,Male,18 - 34,0.843599975
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Cost of Living,,Northeast,Male,18 - 34,1.086500049
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Crime/ Violence/ Vandalism,Low cost housing/ Lower rental costs,Southeast,Male,18 - 34,1.049800038
2023 Sep 01 12:00:00 AM,Proper city planning/ Forward thinking,,,Southeast,Male,18 - 34,1.045400023
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Public Transit/ Bike lanes,,Northwest,Female,18 - 34,1.457499981
2023 Sep 01 12:00:00 AM,Health care/ Medicare,,,Southwest,Other,18 - 34,0.790199995
2023 Sep 01 12:00:00 AM,Meth/ Opioid crisis/ Drugs,Environmental issues,,Southwest,Male,18 - 34,0.849600017
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Meth/ Opioid crisis/ Drugs,,Southwest,Female,18 - 34,1.130599976
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,,,Core,Female,18 - 34,2.064899921
2023 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Northwest,Male,18 - 34,1.095100045
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Racism/ Cultural/ Inequality issues,,Core,Male,18 - 34,1.551599979
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Social services/ Public services,Jobs/ Unemployment,Core,Other,18 - 34,1.443199992
2023 Sep 01 12:00:00 AM,Public Transit/ Bike lanes,"Emergency services: Fire, Police",,Southwest,Male,18 - 34,0.793900013
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Poverty/ Homelessness,,Southeast,Male,18 - 34,1.049800038
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,,,Southeast,Male,18 - 34,1.425699949
2023 Sep 01 12:00:00 AM,Low cost housing/ Lower rental costs,Poverty/ Homelessness,,Southwest,Male,18 - 34,0.843599975
2023 Sep 01 12:00:00 AM,Low cost housing/ Lower rental costs,Cost of Living,,Southeast,Female,18 - 34,1.120900035
2023 Sep 01 12:00:00 AM,Low cost housing/ Lower rental costs,Cost of Living,,Southeast,Male,18 - 34,1.049800038
2023 Sep 01 12:00:00 AM,Health care/ Medicare,Cost of Living,,Southeast,Female,55 +,1.183699965
2023 Sep 01 12:00:00 AM,Cost of Living,Low cost housing/ Lower rental costs,Crime/ Violence/ Vandalism,Northeast,Female,55 +,1.221600056
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Health care/ Medicare,,Northwest,Female,55 +,1.231400013
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,,,Southwest,Female,55 +,0.955200017
2023 Sep 01 12:00:00 AM,Public Transit/ Bike lanes,Poverty/ Homelessness,Low cost housing/ Lower rental costs,Southeast,Female,55 +,1.183699965
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Economic growth/ Business development,Meth/ Opioid crisis/ Drugs,Northeast,Male,35 - 54,0.623600006
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Southeast,Male,55 +,1.219400048
2023 Sep 01 12:00:00 AM,Racism/ Cultural/ Inequality issues,,,Southeast,Female,35 - 54,0.868900001
2023 Sep 01 12:00:00 AM,Low cost housing/ Lower rental costs,Health care/ Medicare,Environmental issues,Core,Female,18 - 34,2.050400019
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Crime/ Violence/ Vandalism,,Southeast,Male,35 - 54,0.608500004
2023 Sep 01 12:00:00 AM,Health care/ Medicare,,,Southeast,Male,55 +,1.142799973
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,,,Northwest,Male,55 +,1.263200045
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Northwest,Female,55 +,1.231400013
2023 Sep 01 12:00:00 AM,Taxes/ Tax reform,Education,,Southeast,Male,55 +,1.214300036
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Health care/ Medicare,Poverty/ Homelessness,Northwest,Male,55 +,1.268399954
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Meth/ Opioid crisis/ Drugs,Taxes/ Tax reform,Southwest,Male,35 - 54,0.487599999
2023 Sep 01 12:00:00 AM,Population growth,Health care/ Medicare,Education,Southwest,Male,35 - 54,0.489600003
2023 Sep 01 12:00:00 AM,Racism/ Cultural/ Inequality issues,Environmental issues,,Southeast,Female,35 - 54,0.868900001
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Public Transit/ Bike lanes,Infrastructure/ Roads/ Potholes,Northeast,Male,35 - 54,0.62620002
2023 Sep 01 12:00:00 AM,Antivax/ restrictions/ freedom,,,Northeast,Male,35 - 54,0.502399981
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Public Transit/ Bike lanes,,Northwest,Male,18 - 34,1.095100045
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Health care/ Medicare,Low cost housing/ Lower rental costs,Northeast,Male,35 - 54,0.628000021
2023 Sep 01 12:00:00 AM,Economy (general),,,Southwest,Male,55 +,0.979900002
2023 Sep 01 12:00:00 AM,Cost of Living,Crime/ Violence/ Vandalism,,Northeast,Male,18 - 34,1.086500049
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Meth/ Opioid crisis/ Drugs,Health care/ Medicare,Northeast,Female,55 +,1.22510004
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Social issues/ Negative outlook of community,,Southwest,Female,18 - 34,1.056599975
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Southwest,Female,55 +,1.297299981
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,,,Southwest,Female,35 - 54,0.701099992
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Meth/ Opioid crisis/ Drugs,,Southwest,Male,35 - 54,0.489600003
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Northeast,Female,35 - 54,0.900399983
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Social issues/ Negative outlook of community,,Southeast,Female,55 +,1.109400034
2023 Sep 01 12:00:00 AM,Environmental issues,,,Northeast,Male,35 - 54,0.623600006
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,,,Northwest,Male,55 +,1.268399954
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Education,Health care/ Medicare,Northeast,Male,18 - 34,1.078799963
2023 Sep 01 12:00:00 AM,Taxes/ Tax reform,,,Northwest,Male,55 +,1.268399954
2023 Sep 01 12:00:00 AM,Education,Health care/ Medicare,Cost of Living,Southwest,Male,18 - 34,0.849600017
2023 Sep 01 12:00:00 AM,Environmental issues,Infrastructure/ Roads/ Potholes,Social services/ Public services,Core,Male,35 - 54,0.896799982
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,,,Northeast,Female,35 - 54,0.900399983
2023 Sep 01 12:00:00 AM,Health care/ Medicare,,,Southeast,Female,55 +,1.178799987
2023 Sep 01 12:00:00 AM,Economy (general),,,Northwest,Male,35 - 54,0.633000016
2023 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Crime/ Violence/ Vandalism,,Southeast,Male,35 - 54,0.608500004
2023 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Poverty/ Homelessness,Meth/ Opioid crisis/ Drugs,Southwest,Female,35 - 54,0.704100013
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Health care/ Medicare,Crime/ Violence/ Vandalism,Southwest,Female,35 - 54,0.704100013
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Southwest,Female,55 +,0.895299971
2023 Sep 01 12:00:00 AM,Health care/ Medicare,,,Southwest,Female,55 +,0.895299971
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,,,Southwest,Male,55 +,0.979900002
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Crime/ Violence/ Vandalism,,Core,Male,35 - 54,0.838100016
2023 Sep 01 12:00:00 AM,Health care/ Medicare,,,Southeast,Male,55 +,1.142799973
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,,,Northwest,Female,55 +,1.234899998
2023 Sep 01 12:00:00 AM,Health care/ Medicare,,,Northeast,Female,35 - 54,0.902999997
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,,,Southeast,Female,18 - 34,1.391299963
2023 Sep 01 12:00:00 AM,Low cost housing/ Lower rental costs,Crime/ Violence/ Vandalism,,Core,Male,35 - 54,0.896799982
2023 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Public Transit/ Bike lanes,,Southwest,Male,18 - 34,0.793900013
2023 Sep 01 12:00:00 AM,Public Transit/ Bike lanes,Health care/ Medicare,Poverty/ Homelessness,Northeast,Female,35 - 54,0.896700025
2023 Sep 01 12:00:00 AM,Environmental issues,,,Core,Female,35 - 54,1.280500054
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Crime/ Violence/ Vandalism,Health care/ Medicare,Core,Male,35 - 54,0.890500009
2023 Sep 01 12:00:00 AM,Environmental issues,Proper city planning/ Forward thinking,,Southwest,Male,35 - 54,0.665000021
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Northeast,Female,55 +,1.221600056
2023 Sep 01 12:00:00 AM,Meth/ Opioid crisis/ Drugs,Poverty/ Homelessness,Social services/ Public services,Northeast,Male,35 - 54,0.62620002
2023 Sep 01 12:00:00 AM,Low cost housing/ Lower rental costs,,,Core,Male,18 - 34,2.101099968
2023 Sep 01 12:00:00 AM,Taxes/ Tax reform,,,Southwest,Male,55 +,0.984000027
2023 Sep 01 12:00:00 AM,Health care/ Medicare,,,Southeast,Female,55 +,1.183699965
2023 Sep 01 12:00:00 AM,Cost of Living,,,Southwest,Male,35 - 54,0.489600003
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Poverty/ Homelessness,,Southwest,Female,18 - 34,1.056599975
2023 Sep 01 12:00:00 AM,Meth/ Opioid crisis/ Drugs,Crime/ Violence/ Vandalism,,Southwest,Male,35 - 54,0.458900005
2023 Sep 01 12:00:00 AM,Health care/ Medicare,Government Issues/ Government,,Southwest,Female,55 +,0.951300025
2023 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Northwest,Male,55 +,1.268399954
2023 Sep 01 12:00:00 AM,Health care/ Medicare,Education,,Southwest,Male,35 - 54,0.489600003
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Social issues/ Negative outlook of community,Racism/ Cultural/ Inequality issues,Southeast,Male,35 - 54,0.604200006
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Cost of Living,,Southwest,Female,35 - 54,0.706099987
2023 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Public Transit/ Bike lanes,,Southeast,Male,35 - 54,0.60680002
2023 Sep 01 12:00:00 AM,Education,,,Core,Male,18 - 34,1.540699959
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Southeast,Female,55 +,1.183699965
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Core,Male,35 - 54,0.890500009
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Cost of Living,,Southwest,Female,55 +,0.955200017
2023 Sep 01 12:00:00 AM,Cost of Living,Crime/ Violence/ Vandalism,,Southwest,Male,35 - 54,0.487599999
2023 Sep 01 12:00:00 AM,Public Transit/ Bike lanes,Economic growth/ Business development,,Southwest,Female,18 - 34,1.122699976
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,,,Northeast,Female,35 - 54,0.896700025
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Crime/ Violence/ Vandalism,,Southwest,Male,35 - 54,0.487599999
2023 Sep 01 12:00:00 AM,Health care/ Medicare,Low cost housing/ Lower rental costs,Public Transit/ Bike lanes,Northwest,Female,18 - 34,1.97360003
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Recreation/ Leisure/ Entertainment,,Southwest,Male,35 - 54,0.490999997
2023 Sep 01 12:00:00 AM,Low cost housing/ Lower rental costs,Crime/ Violence/ Vandalism,,Core,Male,35 - 54,0.890500009
2023 Sep 01 12:00:00 AM,Urban Sprawl,,,Core,Male,35 - 54,1.214400053
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Crime/ Violence/ Vandalism,Meth/ Opioid crisis/ Drugs,Northeast,Female,35 - 54,0.896700025
2023 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Southeast,Female,35 - 54,0.817700028
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Health care/ Medicare,Infrastructure/ Roads/ Potholes,Northwest,Male,55 +,1.268399954
2024 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Northeast,Male,35 - 54,0.932900012
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Meth/ Opioid crisis/ Drugs,Social issues/ Negative outlook of community,Southwest,Female,18 - 34,1.122699976
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Southeast,Female,35 - 54,1.184900045
2023 Sep 01 12:00:00 AM,Public Transit/ Bike lanes,,,Southwest,Female,18 - 34,1.122699976
2023 Sep 01 12:00:00 AM,Cost of Living,,,Northeast,Male,18 - 34,1.083299994
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Education,Health care/ Medicare,Southwest,Male,35 - 54,0.458900005
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,,,Southeast,Female,55 +,1.178799987
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,,,Northwest,Female,55 +,1.226300001
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Low cost housing/ Lower rental costs,,Southwest,Male,55 +,0.979900002
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,,,Northwest,Female,18 - 34,1.457499981
2023 Sep 01 12:00:00 AM,Meth/ Opioid crisis/ Drugs,Crime/ Violence/ Vandalism,,Southwest,Female,55 +,0.958000004
2023 Sep 01 12:00:00 AM,Cost of Living,,,Northwest,Male,35 - 54,0.628600001
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Southeast,Male,35 - 54,0.60680002
2023 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Northwest,Male,35 - 54,0.628600001
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Northeast,Male,35 - 54,0.62620002
2023 Sep 01 12:00:00 AM,Education,Health care/ Medicare,Government Issues/ Government,Southwest,Male,55 +,0.979900002
2023 Sep 01 12:00:00 AM,Social services/ Public services,,,Core,Male,55 +,1.789700031
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Poverty/ Homelessness,,Southeast,Female,18 - 34,1.309399962
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Economy (general),,Southwest,Male,18 - 34,0.847100019
2023 Sep 01 12:00:00 AM,Meth/ Opioid crisis/ Drugs,,,Northwest,Male,35 - 54,0.631200016
2023 Sep 01 12:00:00 AM,Environmental issues,Poverty/ Homelessness,Meth/ Opioid crisis/ Drugs,Core,Female,18 - 34,2.796200037
2023 Sep 01 12:00:00 AM,Education,,,Northwest,Male,55 +,1.268399954
2023 Sep 01 12:00:00 AM,Government Issues/ Government,,,Northeast,Male,55 +,1.258399963
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Infrastructure/ Roads/ Potholes,,Northwest,Male,35 - 54,0.631200016
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Northeast,Female,55 +,1.144899964
2023 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,,,Northwest,Male,55 +,1.263200045
2023 Sep 01 12:00:00 AM,Low cost housing/ Lower rental costs,Cost of Living,,Southwest,Male,18 - 34,0.849600017
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,,,Southwest,Male,35 - 54,0.458900005
2023 Sep 01 12:00:00 AM,Cost of Living,,,Southwest,Male,35 - 54,0.490999997
2023 Sep 01 12:00:00 AM,Low cost housing/ Lower rental costs,Crime/ Violence/ Vandalism,Health care/ Medicare,Northwest,Male,35 - 54,0.631200016
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Health care/ Medicare,,Northwest,Male,18 - 34,1.087499976
2023 Sep 01 12:00:00 AM,Racism/ Cultural/ Inequality issues,Aboriginal Issues,Poverty/ Homelessness,Southwest,Male,55 +,0.922200024
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Poverty/ Homelessness,Infrastructure/ Roads/ Potholes,Southeast,Male,55 +,1.219400048
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Health care/ Medicare,Meth/ Opioid crisis/ Drugs,Core,Female,35 - 54,1.280500054
2023 Sep 01 12:00:00 AM,Low cost housing/ Lower rental costs,,,Southwest,Female,35 - 54,0.701099992
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Health care/ Medicare,,Northwest,Male,55 +,1.268399954
2023 Sep 01 12:00:00 AM,Taxes/ Tax reform,,,Southwest,Male,35 - 54,0.489600003
2023 Sep 01 12:00:00 AM,Social services/ Public services,Meth/ Opioid crisis/ Drugs,Health care/ Medicare,Southwest,Male,35 - 54,0.487599999
2023 Sep 01 12:00:00 AM,Social services/ Public services,Poverty/ Homelessness,Health care/ Medicare,Core,Male,35 - 54,0.890500009
2023 Sep 01 12:00:00 AM,Health care/ Medicare,,,Southwest,Female,55 +,0.951300025
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Southwest,Male,35 - 54,0.489600003
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Poverty/ Homelessness,Education,Northwest,Female,55 +,1.231400013
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Southeast,Female,35 - 54,0.868900001
2023 Sep 01 12:00:00 AM,Cost of Living,,,Southwest,Male,55 +,0.984000027
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Low cost housing/ Lower rental costs,,Southwest,Male,35 - 54,0.490999997
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Health care/ Medicare,,Southwest,Male,55 +,0.979900002
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Health care/ Medicare,,Northwest,Male,55 +,1.268399954
2023 Sep 01 12:00:00 AM,Health care/ Medicare,Immigration/ Integrating new immigrants,,Southwest,Female,18 - 34,1.122699976
2023 Sep 01 12:00:00 AM,Government Issues/ Government,,,Southwest,Male,35 - 54,0.458900005
2023 Sep 01 12:00:00 AM,Economy (general),,,Southwest,Male,55 +,0.984000027
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Northwest,Male,35 - 54,0.631200016
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Low cost housing/ Lower rental costs,Health care/ Medicare,Southeast,Female,55 +,1.178799987
2023 Sep 01 12:00:00 AM,Cost of Living,,,Southwest,Female,35 - 54,0.701099992
2025 Mar 01 12:00:00 AM,Cost of Living,,,Northwest,Male,55 +,1.156299949
2023 Sep 01 12:00:00 AM,Government Issues/ Government,Social issues/ Negative outlook of community,,Northeast,Other,18 - 34,1.010599971
2023 Sep 01 12:00:00 AM,Urban Sprawl,,,Southwest,Male,35 - 54,0.665000021
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,,,Core,Female,35 - 54,1.280500054
2023 Sep 01 12:00:00 AM,Health care/ Medicare,,,Northwest,Female,35 - 54,0.903800011
2023 Sep 01 12:00:00 AM,Health care/ Medicare,,,Southeast,Female,55 +,1.18719995
2023 Sep 01 12:00:00 AM,Meth/ Opioid crisis/ Drugs,Health care/ Medicare,,Northwest,Male,35 - 54,0.628600001
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Meth/ Opioid crisis/ Drugs,Government Issues/ Government,Northeast,Male,18 - 34,1.083299994
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,,,Northeast,Male,35 - 54,0.62620002
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Meth/ Opioid crisis/ Drugs,Crime/ Violence/ Vandalism,Core,Female,35 - 54,1.280500054
2023 Sep 01 12:00:00 AM,Crime/ Violence/ Vandalism,Poverty/ Homelessness,Health care/ Medicare,Northeast,Female,35 - 54,0.896700025
2023 Sep 01 12:00:00 AM,Infrastructure/ Roads/ Potholes,Economy (general),,Northwest,Male,18 - 34,1.092000008
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Meth/ Opioid crisis/ Drugs,Low cost housing/ Lower rental costs,Southwest,Female,35 - 54,0.704100013
2023 Sep 01 12:00:00 AM,Cost of Living,,,Northeast,Male,55 +,1.258399963
2023 Sep 01 12:00:00 AM,Poverty/ Homelessness,Meth/ Opioid crisis/ Drugs,Cost of Living,Southwest,Male,18 - 34,0.847100019
2023 Sep 01 12:00:00 AM,Meth/ Opioid crisis/ Drugs,Crime/ Violence/ Vandalism,,Southwest,Female,35 - 54,0.706099987
